funny,user_id,review_id,text,business_id,stars,date,useful,type,cool
0,kKXjr2cCjPMQoX0OiB6XRA,hc_6jOJ3RXw73LgbnlvjlQ,"Fast immer erste Wahl bei PC-Zubehör. Der Service ist ok und auch bei Reklamationen gabs meinerseits nie Probleme. Muss allerdings sagen das es im Bekanntenkreis schon massieve Probleme bei Garantiefällen gab, daher nur 4 Sterne.",5WoHYemsAjuK85AOcGwEJg,4,2011-02-20,0,review,0
0,V1chaUDzuPh7zLZVfnqQxA,VIJJmHxrmfZQDeFG1DvtsQ,"Best place for fries! Breakfast sandwiches! Hot Meals! I didn't realize everything is made in house from scratch!!!!!! From the hummus, salads, pasta and pasta sauce!!!! The Chicken Shawarma  sandwich is like nothing you have had before! It's juicy, fresh and huge!!! Also! Ladies it doesn't fall apart!!!! Great lunch place!!!! I personally am a fan of the falafel sandwich! They stick French fries in it for me!!! Also, the people that work there are very sweet, humble and down right good! 

This place is more like family! They know everyone by name!  You walk in and instantly greeted with great service. They give you time to decide and help you customize if needed. 

On several occasions I have gone into the restaurant in a rush between meetings and they are fast!!!! Which I appreciate. I have brought in a few clients with me and they never disappointed with the food. Always consistent. 

If you are in the area.. Give them a try!!!! They ROCK!!!!!!",2cl9TETYE3CdzljPtdIbjA,5,2014-11-25,0,review,0
0,zsV1V_8FZbVMzIMVF-J3Jw,j7JswOZSTRmtSBXQfqoC3A,I used to come to this joint when i worked nearby. It is family owned and the food is absolutly exquisite. They get alot of regulars and have a very loyal clientele. Friendly staff.,2cl9TETYE3CdzljPtdIbjA,5,2015-01-07,0,review,0
1,G8FR2qnN7CcdP8Q9snLhQg,u5NBtqEHaH3gqMZMWjDRbw,First time going here. Great food. I had a whole wheat chicken shawarma. Was really good and refreshing and filling. Will be going back in the future.,2cl9TETYE3CdzljPtdIbjA,4,2013-07-31,1,review,1
0,GQNeutlSdO8OfOUWNUas0Q,FfmIzwjKbVDDa3LpWLz3Ew,"This restaurant is all about good home cooking. Wonderful spices, excellent quality and care taken. Lots of repeat customers are seen at Sami's!!
I love their coleslaw and very fresh ingredients are used!!",2cl9TETYE3CdzljPtdIbjA,5,2016-02-09,0,review,0
1,3iq8oDotfNXL57CbqzaaAA,rJzBClqVToyTdrV8ZnUpeg,"Just to let everyone who reads this know, I didn't actually sign a lease here, and this review is basically just to tell you why.

The ""apartments"" which are actually condos for rent, aren't very nice.  The floor plan doesn't make any sense, and the place is really old.

The biggest issue that I had here was the staff.  They were rude and complete ignorant.  The woman that showed us around (more like pointed and told us to have a look while her lazy self watched us show our selves around) looked like she had just gotten out of bed and slipped on some flip flops.  The other guy that completely ignored us while we stood at the front entrance waiting to be helped while the other woman was in the middle of a meeting with some potential renters was in a pair of ripped jeans, an abercrombie shirt and flip flops!  COMPLETELY UNPROFESSIONAL.

One of the things that suprised me the most was the fact that the woman that showed us around brought her phone with her and started texting while ""showing"" us around.  It was only like a 10 minute walk, I think the texting could wait.

Happy to say, I won't be going back there ever again.",32S_SP-ZaVmQucdEY5ynlQ,1,2009-05-23,8,review,1
2,Q7p9asYQzdmOJTxhqAGjlw,UB79vfvriOv3PVksgdcMJg,"As a regular visitor to the Phoenix area, I have to disagree with the other negative reviewers.  I've stayed at Bella Terra a number of times over the past few years and I'm always impressed with the upkeep and cleanliness of the grounds.  In all of my visits, I've needed help from the staff only twice, but both times they've been helpful and attentive.

The facilities are well-maintained and the location is mere minutes away from golf courses, walking and biking trails, shopping and restaurants.  

Most of the neighbors have been quite friendly...the only disgruntled folks I've met are angry because their real-estate values have plummeted over the past few years.

I'm looking forward to my next visit.",32S_SP-ZaVmQucdEY5ynlQ,4,2010-09-20,1,review,0
0,p0RVQxuOSA2NV4Odv_kgWQ,CyuSk7yXMKFgzZqns7XtPA,"Living at the Bella Terra and having the front office as the property management has been a horrible experience.  I have had several major maintenance issues that have gone unresolved and I have had to pay to have them fixed myself.  This includes broken shower valves and stopped up sinks.  Additionally, the front office manager never returns phone calls and is completely unresponsive to requests.  If you rent here and don't use the front office as the property management it may be a better experience, but I would strongly recommend that no one rent here if the front office acts as the property management.   When my toilet wasn't working, I notified the front office on a Thursday and was told they couldn't have anyone out until the following Tuesday! Completely unacceptable.  This is only one of many examples.",32S_SP-ZaVmQucdEY5ynlQ,1,2013-08-04,2,review,0
0,t3G62CIef9uoS7BNvI8eEQ,H6M7v-Ev2JBd31NgRxr-qA,"No way would I live here again!  This is not a gated community for starters.  You should stay away just for that reason alone!  The pool is small.  The a/c units are  right next to the bedroom window.  If you are a light sleeper like I am, you are screwed!  I never even noticed it until I tried to get to sleep that first night and then it was too late!

The exercise room is a joke!  Many people bought condos here when the market dipped and some only paid around 50-70K.  That should tell you what kind of people live here.  A lot of these condos are rented out and the owners do not have any kind of criteria they have to abide by.  Two convicted felons ended up moving in next door to me and they played their music really loud ALL THE TIME.  I was scared to say anything so I just had to put up with it.",32S_SP-ZaVmQucdEY5ynlQ,1,2013-06-12,2,review,0
0,Lj4aiPE5RRIn5m1zgKSIQQ,0D3-2UM5-AEl5RdZ1Ggb2A,"Bring a sweater and leggings/pants with you, because this place is freezing! There's something wrong with their ventilation/air-conditioning system. It might be warmer if you sit next to the grill.

The sushi is always good but I've never had the grill. It's a great place to get together with friends, family or colleagues for any group event. Children's birthday parties are celebrated a lot here. I plan on celebrating mine here in September.",7HnlXTF9f29HOYfblGLIHQ,4,2013-05-30,0,review,0
0,luxGSQ8kNf7Q00DyBrLCgw,TAaRUOSSwJ_aqRNMlSNxxw,"It's always a fun time with the food cooked in front of you. Nice quality and decently healthy... Price point is a bit high, but it's fun from time to time.",7HnlXTF9f29HOYfblGLIHQ,4,2015-03-24,1,review,0
0,6YPfM_xcWZM4GjBvGvL8Mg,0b8Rl8NY1a3intA7fHH2Nw,"It is not just a meal ... It is fun evening with a delicious food and a great presentation .
I gave it 4 star because it is not at the same level of Benihana in Toronto and the US.
I believe it is the best available Japanese grill house in Montreal island .
It is a bit expensive because of the location.",7HnlXTF9f29HOYfblGLIHQ,4,2012-04-28,1,review,1
0,segRkXhf1vSCnEi_aHnGdg,NlLMeXZMLwbAQMYrWgMldA,"Toyo, Toyo, Toyo... where do I begin. I was first introduced to this place 4 years ago, for my friend's 18th birthday. We had an unbelievably fun time with the tempenyaki grills and a wonderful chef/performer. 

I came back another time for a company dinner (my suggestion, woo!) and they were able to accomodate close to 25-30 of us at 2 facing tables. We had another great performance by a chef and everyone left satisfied.

I've come back several times since, in much smaller groups. Unfortunately, the chefs never perform or make a spectacle for smaller parties only the large groups, pretty disappointing. Also, the food can be pretty bland if not seasoned perfectly - which has been the case the last couple of times.

It's also not really that cheap given the portions. Service is pretty decent at the tempenyaki tables - soup, salad and the meal for one price (rice included) for one price and the servers are usually quick to bring out this portion. Tempenyaki takes a little bit of time - so do not come in here if you're in a rush - they usually wait to fill up the whole table with small parties... which by the way, is incredibly awkward! 

I'm sure there are better tempenyaki places in Montreal, but Toyo will make do.",7HnlXTF9f29HOYfblGLIHQ,3,2012-02-05,1,review,0
0,2bfpsTEAuAsY93ELDBVr_A,ZqZSFxr0zFUkcs3fy2U75w,"Great staff, great location and great food.
The chefs are amazing and make the experience memorable. Great Japanese food. I would definitely recommend this restaurant for a date or even a party.",7HnlXTF9f29HOYfblGLIHQ,4,2014-06-25,0,review,0
0,F7JUBrCarN8nvmm0JGeIcg,xzIHAY0k6ZVWkuUc4iBJsA,the cook was really entertaining ! food was delicious and well seasoned and cooked. great for small groups !,7HnlXTF9f29HOYfblGLIHQ,5,2015-06-01,0,review,0
0,TZPsABv-sMnreTLwLsg9xg,PvUnXxsrxWJPd7XV-1fYTg,Had a great experience here. Our chef had lots of fun with the meal and put on a good show. Food was fantastic and a large portion. Great time all around.,7HnlXTF9f29HOYfblGLIHQ,4,2014-12-01,0,review,0
0,4InQPZ5xc4rZMRxDGYdJZw,Rdq1Oor3pRdt49vPKSCGSQ,"bit pricey but great for groups. Not sure if it's good for dates. Food: teriyaki chicken was great! Shimps and beef were ok. It's just salt-pepper and soy sauce in cooked food. No special spices/exotic ingredients. Portions are ok, too. 
3 starts just because it's entertainment else i'd have given this 1 star based on just food.",7HnlXTF9f29HOYfblGLIHQ,3,2015-08-24,0,review,0
0,kDeeM6O6gABIAdFEUAcP8w,hWH8Q4WSR7tByJ4kOmuwZw,"Cuisinier qui met la bonne ambiance et une viande de qualité au rendez-vous ! 
Le restaurant est très calme et conviendra pour un bon restaurant entre amis !
Les prix semblent raisonnables vu la quantité dégustée.",7HnlXTF9f29HOYfblGLIHQ,5,2015-06-09,0,review,0
0,Q6f-wmLKk6kPIq648ybmbw,2real3qYD9cMzEbiif8fBw,"Such a cool environment .. its awesome for partys snd the chefs always entertaining the guests I find it a very new york feeling... I love it. The food is great and so are the drinks , we went once for sushi .. it was great!! So fresh and clean.",7HnlXTF9f29HOYfblGLIHQ,5,2014-04-15,1,review,0
0,AzMAt7SteQQaVLBCiAGcyQ,5d4xheQxd4usav48PK5mlQ,"It's a really nice restaurant , very similar to benihannas if anyone is interested ...I ended up getting the jumbo shrimp & it was made to perfection anyone that loves Chinese food would understand",7HnlXTF9f29HOYfblGLIHQ,5,2016-01-04,0,review,0
2,Mvs4_S_Klo-aiR12keyAYQ,k6FEqpmoxlH5eMTPFDaZVw,"I was going out to dinner with a client and wanted something good near my hotel. My brother, being a local, recommended Toyo. Although you can get sushi here, the main attraction is the Teppanyaki.

As other Yelpers have mentionned, if you don't come with a large enough group to fill up the whole table, they will seat you with others and you'll have to wait until the whole table is full before the chef will start the show/dinner. Luckily for us, this only took about 15 minutes, in which we had enough time to sample some of their tasty sake.

Our chef was absolutely hilarious! He had a sort of Bruce Lee trying to do a joke type of humour and was a magician with his utensils. My colleague went for the scallops, while I opted for the filet mignon. Both were very tasty but the chef mentioned that I should try the samurai steak next time, as it's his personal favourite (he let me have a little bite and it was delicious).

Half way through the dinner, he asked us if anyone was celebrating anything special. We weren't there for anything in particular but my birthday was coming up that weekend so I told him I was turning 28. He surprised us with something spectacular (see the pic I posted!).

We really had a great evening here. I highly recommend Toyo if you're in the mood for a fantastic dinner and a show.",7HnlXTF9f29HOYfblGLIHQ,5,2012-03-07,3,review,3
0,rdrbizbKmClF3M2t11XxFA,-xYc7VzpQYS6Vw1nbN6axA,"I  have been going to this place regularly for over ten years. It is consistently awesome. I agree with another reviewer, if you're in a rush, it's not the place for you. And it is awkward to sit with a bunch of people you don't know. However, more often than not, my fiancé and I are seated at a table alone which is nice. 

Considering the portions, this place isn't that expensive. It is one of the only restaurants where my fiancé doesn't need to eat a second meal 30 minutes later. Our bill (with tax but no tip) usually comes out to $115. This includes a bottle of sake (I order the chicken teriyaki, he orders the shrimp and filet mignon).  

In terms of the ""show"" aspect, I'm not a huge fan of this. I have only experienced chefs who really put on a show when dining with large groups. But this, for me, is a positive. 

This place is our go-to when we want a filling, casual and awesome meal. I highly recommend it.",7HnlXTF9f29HOYfblGLIHQ,5,2013-06-16,3,review,0
0,xve9Sb8bx1Aid0313rYUQQ,oQfjVgGuU7Y-caNjnaneeg,"Showed up to a place less then 20% full. Guess it was Monday night. Waited 40mins before chef came to cook for us and only after I went to the manager to complaint. Chef quickly came, cooked out meal within 15mins and we were done in the same amount of time. Definitely not repeating due to mediocre food with little to no selection. The staffed blamed the 40min wait on a 20% filled restaurant on the chef being slow! Good way to throw your chefs under the bus.",7HnlXTF9f29HOYfblGLIHQ,1,2015-08-18,0,review,0
0,VRVCKQhYDCkzaEDce8GEtQ,H7eJZ9azd1eH5minOhc-uw,"This Bar Restaurant is a wide open airy space within the Apex |International Hotel.We booked a table for Fathers Day Lunch. I have to say the food was excellent, the service was very good & value for money on the Sunay Lunch menu was excellent. The soup was piping hot, the Roast beef melted in the mouth! Didn't have room for puds but they looked fantastic",-3pfhzz9CB7F2DpbF1Ko7Q,5,2008-07-06,0,review,0
0,SxV1Jq7UANuSYpn42JXvOA,fTLZIeehPoPe_vv8NVS51g,"Attached to the hotel my parents were staying in, Metro was restaurant of choice for a quick - but classy - meal before they were to return home a few hours later.

Metro is, I admit - a beautiful restaurant, modern, clean and bright. But my compliments will end there.

The meals were expensive, somewhat tasteless, tiny and my soup starter left an odd coating in my mouth for the rest of the meal. The staff were rude and unhelpful, bearly conceling thier bordom and hate for thier jobs. Service was so slow that I counted my dad checking his watch more than once with fear for missing the plane in two hours time. Not the best.

Now, I am willing to admit, we may have just been there at the wrong time or something, but still, it was an awful experience which I will not want to repeat.",-3pfhzz9CB7F2DpbF1Ko7Q,1,2010-04-15,0,review,0
2,soDF6mePh1SuNZI3rN7HPQ,k5aSkCKZ7jhZcD3a5cy_Ag,"Had dinner here in december last year, it was close to my friends apt and we just went there because we didn't want to go far.
Food was nice, a bit pricey though, I had Orzo pasta, sun blushed tomato, rocket, parmesan & pine nuts, the pesto on it could've had less oil on it as I found quite greasy even for a pesto based sauce. It came with a nice salad so this was a good surprise. 
We had a nice rose wine and service was alright.",-3pfhzz9CB7F2DpbF1Ko7Q,3,2015-03-10,2,review,2
4,fJ_qSZH_akvWzHUPMqab1g,d3zJSWMBlpBaYKXYKmTHTw,"I feel compelled to update again.

YES, THE HAIR IS STILL COMPLETELY OBLITERATED.  Some people wonder if electrology works for permanent hair removal, and it certainly does!  I almost was tempted to post a picture of my eyebrow area, but then I felt it'd be weird to have a Yelp cover page of a random swath of hairless brow.",78iZO7fwyQ_Bhq63p4uXxA,5,2013-09-27,3,review,1
0,7LrTn6cZpE8R1QUSePeGtQ,uLVS5ODP2rzEkzoWP9hrLw,"Kati at Elemental Electrolysis is the best! I had a free consultation that was very informative, and even had some electrolysis done that day to see how it feels. Although it is not painless (beauty is pain, people!) it is much more comfortable than laser hair removal (especially for sensitive areas on the face), in my opinion. I now see Kati on a weekly basis, and she has truly been fantastic from day one. She explains everything clearly, answers any questions I have, and makes it as comfortable as possible. Kati is super easy to talk to, and makes my appointments enjoyable (which is so important to me, since I drive 25-30mins in traffic every week for my appointments)! EE is a super clean environment, and they offer convenient online scheduling. If you're considering electrolysis, I highly recommend you schedule a free consultation- you won't be disappointed!",78iZO7fwyQ_Bhq63p4uXxA,5,2016-07-24,2,review,0
0,eqr0FFABkLb01LK04S4WMg,uzqMpxa3Fow4EZdMl8yRVg,"Sorry to say that I'm not going as often as I used to, but not because of the service. Blair is the one to go to for permanent hair removal. She's kind, friendly, caring, but she's all that and get's the job done! Her place is always clean. Which is why you too which each visit will see that final day and have to say Thank you for all your great work. When I need to come back, I know you'll be here.",78iZO7fwyQ_Bhq63p4uXxA,5,2012-04-27,2,review,0
0,rGlI5Q6RGLRXIATUIZ3DhA,DqPAZ08QqXrnsuMcnjoFPg,Very sad to say that the bar was sold to a slot parlor & will be closing before New Years. The staff was good & so was the food. To many stupid slot parlors in this town now!,1Lbq92b6B9z1FYk5mS2R9Q,3,2013-12-15,0,review,0
0,d0AFpcTSW9eEcMC8ZTAWIg,Q4cP34aI2fWJWHbDYXew9g,"We came to Big Dogs while waiting for our car to serviced at the neighboring dealership. It was my first time here. Melissa (bartender) was 5 stars. She was friendly, helpful and attentive. I ordered the Brewmaster's Omlette. The pot roast was delicious, tender and I appreciated there being more meat than eggs. The decor is outdated and beat up. No off odors were present. The parking lot needs resurfacing or even a power washer would help. Restroom was nice and clean.",1Lbq92b6B9z1FYk5mS2R9Q,4,2013-02-17,0,review,0
0,DMXxj2-GJxicjaE8S59qjA,Zdu_3Y1WjLz1qY65NXq9sg,"Food was good, drink prices were alright. I tend to be surprised when barstaurants can't split c.hecks",1Lbq92b6B9z1FYk5mS2R9Q,3,2013-10-28,0,review,0
0,0nqshyLgABOSyTfJUTthjQ,PhwyYy4m4JixeIHLFJgYEg,Been here twice to catch a sports game on their multiple TVs.  As a pub the food's pretty good and the beverage pricing fair.  I'd recommend this place and would come back myself.,1Lbq92b6B9z1FYk5mS2R9Q,4,2012-08-01,1,review,0
0,FIk4lQQu1eTe2EpzQ4xhBA,gfKsjg4aouCOND-0c2tCqw,"Here tonight to try dinner. What caught my eye was the nachos and bratzel with fries. Should have just had the nachos as that was a meal in itself. If you have ever had Big Dogs' nachos you know what I am talking about. The order is so big, it would easily feed four or so. We asked them for a half order and still it was a huge portion. They layer the cheese in between the chips and pile on the sour cream, jalapenos, black olives, tomatoes and guacamole. You can add meat like chicken, taco seasoned beef, or shredded beef for just a little bit more. 

Once they have it all together under the salamander it goes and it's heated all the way through. So the chips on the bottom are just as warm, crunchy and smothered in cheese as the ones in the middle and on top. 

My bratzel is a hamburger with bacon, bratwurst sausage, crispy thin rings of onion, lettuce, tomato, cheese, and of course the pretzel roll. Cut this baby up into four's it's enormous. I enjoy Big Dog's its always fun to dine in or late night, eat at the bar.",1Lbq92b6B9z1FYk5mS2R9Q,4,2010-11-16,3,review,1
1,ufn1IPTJP7mRlmQP3a5dIQ,knj38uLWTjl1tfjHn0Jw-g,"I had lunch here and it was very chill. I enjoyed that everyone was doing their own thing and the bartender that helped us was very nice. The food is pretty good. I had the club sandwich and my friend has this MASSIVE bratzel thing. It was giant. I have no idea how he ate it all. How anyone could eat that whole thing, but it is possible. 

I did not enjoy a beer, but they have a nice selection. This will probably not be the last time me and Big Dog will share a meal, next time we will share a drink... or four.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-08-29,1,review,1
0,GKsdfCswGFDSfRmnBCFu5g,3uNjVUQqBXzH6pfkjy7Y-w,Great neighborhood hang out. Delicious food and amazing bartenders! What more could you ask for??,1Lbq92b6B9z1FYk5mS2R9Q,5,2013-06-18,0,review,0
0,xSt--5JG6QqTEOwXJj_pRw,h6hZw0NFsWNvRE2C67osXA,"Decent. Nothing mind blowing about it. We stood at the entrance for about 5 minutes before anyone even acknowledged we were there. Once seated the server was friendly enough but inattentive. We went for a few dry spells to say the least. The beers were decent though, and the food was pretty good.",1Lbq92b6B9z1FYk5mS2R9Q,3,2013-08-17,0,review,0
0,u9w4LOoKYsM00Scb0HCH1w,fg3_ksx1w3OEB9POwUlAmg,"I love that the dining room is non-smoking but it's not enclosed. I really dig the selection of brews here too. They have a great chocolate porter right now and the lake mead monster is a good amber that packs a punch with a 9.1% abv without too much bitterness. IMO, you can't go wrong with either. 

I had the fish sandwich with garlic fries. The fried fish was good and you get 2 large fillets on the bun. It comes with tartar sauce and fries but you can get garlic or sweet potato fries for $1 more. I always get the sweet potato waffle fries and they are worth the extra buck. 

The service is never bad and the beer is always cold. They really didn't do anything in particular to loose a star. I'm just at a loss with the indoor smoking. Is it too much to ask to get good food, service and beer in a clean air environment? Apparently so. Never the less, I like this place and I will be back.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-12-21,1,review,2
4,wOGfOjBaP-lCS1NW_En2LQ,hnEB3NkryrZfG1_Tu58zdw,"If I give Draft House Big Dogs 5 stars, the Big Dogs on Sahara deserves a 4 star review at least.  The beer is brewed at the Draft House location on Rancho, but its just as fresh here.  In fact, when the special brews run out at the Draft House, you can often find them here or at the Nellis location for another week or two.

The bar food is good too.  The menu is slightly different, but pretty much the same as the Draft House.  The only thing is that sometimes the restaurant has slow service on weekends.  This never used to be a problem, but lately when I have gone it has been.  However, after a few Dirty Dog IPA's, this is easily forgiven.  

Try the cheese curds, and the philly cheese steak sandwich.  The fries are awesome too.  Overall, this smaller version of the Draft House has the best beer brewed in Las Vegas (at their Rancho location), and pretty darn good bar food.  This is a regular hang out for me and my coworkers.",1Lbq92b6B9z1FYk5mS2R9Q,4,2010-12-09,7,review,5
2,N3oNEwh0qgPqPP3Em6wJXw,pZIQPxbBOyR-waeBh_BA4Q,"The week of May 14-20, 2012 is National Beer Week. Any of their brews are $2 off. A pint of their beer is less than $3 for this week. It does not matter what time because this special is a 24/7 promotion. I tried the 38 special which is a blend of two different beers. It was smooth and enjoyable. 

Pair any of these cold drafts with one of their monster burgers and satisfaction is sure to ensue. I got the Tex-Mex; a thick burger topped with a grilled green pepper, cheese, bacon, crispy sweet onion straws, and a BBQ sauce. With a side of their sweet potato fries for an additional $1 hit the spot. Although the fries were cold, the burger more than made up for it. My friend ordered the Big Dog burger and something else came out. In the end, we split both burgers to help alleviate his disappointment. Instead, we were both very happy. Maybe just closing my eyes and pointing would not be a bad option.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-05-15,3,review,2
0,jS9jQc4SylqAUbxfrb1wDQ,EflHr_TIPcKQ13R3jeT9FA,"We wanted to find a place open for lunch that was casual. My husband was craving a burger so we found Big Dogs (it was Christmas day). We both ordered burgers and they were delicious! Juicy, large and all the toppings were fresh (tomatoes, lettuce, etc.) (posted pictures of the food, but not sure where they are...check my profile maybe.)  My 5 year old also had a burger and enjoyed it all. He is a big fan...as now when we drive by the place he yells ""Big Dogs!""

The service was really professional and friendly. The place is very clean and a nice casual atmosphere. We will definitely go back (this was our first visit). It was Christmas afternoon so the place was pretty empty. We enjoyed that it was this way! No wait, immediate seating and no loud noises. They were also playing highlights of football (especially the Steelers ;-) .
 
We look forward to trying other menu items and would consider going to some of their events they advertise. Great burgers!",1Lbq92b6B9z1FYk5mS2R9Q,4,2013-01-01,1,review,0
0,qF1V8GyuLL5Fpv40Cyturw,o7TonWk0W294aw78cZ_HzQ,"My brother  and I hit up Big Dogs one night around the holiday season to grab a bite, and escape the holiday craziness that sometimes exists. It was after 9, and we were seated in the bar. Not a whole heck of a lot of people around but it was the holiday time. Obviously, as a vegetarian, a place like this doesn't provide a whole lot of options, so I went with a couple apps. My brother, a meat eater extraordinaire had the pulled pork sandwich. My apps were pretty gross deep fried average bar food. My brother wasn't happy with the very gristly pulled pork. The highlight for me was the beer. I got the sampler, and quite enjoyed the Red Hydrant. The other beers were pretty so so, but the Red Hydrant hit the spot. I don't think food will ever be an option here, but I'd give it a second chance for the beer.",1Lbq92b6B9z1FYk5mS2R9Q,2,2010-05-19,1,review,1
2,uXtwBP1P00dN7KnJw1RySg,Z1nBYN0aCcem4vYDpVqxXg,"""Welcome to Big Dogs; where you can eat, drink, smoke and play.""

Well, not any more.

Just got the word.  Wiesner Jr is closing the place to focus on brewing beer at the North Rancho location.  I have eaten Walleye at the Sahara location every Friday for 5 years.  I'm going to miss it.  

The beer was my least favorite part of going to Big Dogs.  The Dirty Dog IPA gives me a hangover that I do not get from any other alcohol, except their Jackpot 777!  When reinheitsgebot (Bavarian purity law) gets thrown to the curb you should expect bad things.

Its been real, its been fun, but it hasn't been real fun.",1Lbq92b6B9z1FYk5mS2R9Q,1,2013-11-09,0,review,1
0,5wRCMyU9dEdkja_mO0qfeQ,5fZ2CQ5lwqh7xEx-O4JOVw,"Does anyone remember The Holy Cow on the corner of Sahara and Las Vegas Blvd?   I do.   I was heartbroken when they shut it down. 
Being desperate for some of that great Big Dog Brews, I found the Big Dog Cafe and Casino nearby.   
The place was ok.   The food was good, but not as good at the Holy Cow and they only had a small selection of the Big Dog beers.   The folks were friendly enough, but I need by Black Lab Stout.   
Will I be back?   Maybe.   But I'd rather check out their other locations first.",1Lbq92b6B9z1FYk5mS2R9Q,3,2007-03-22,1,review,0
0,qbq4zC9SrZuaQ4-J-wtRuw,Rtl9BoHojeBOY1IPEBJ68A,"Third time here. Food can be hit or miss.  Good sometimes and meh others.   The beers are decent.  The bar area is mysteriously Smokey even went vacant.   I was hoping for more sausage are on the menu since they are packers fans. Also, considered taking a star for the same reason. Lol",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-08-12,0,review,0
0,83Bgz9gPxmJEYBOVKWXH2A,KOOKHliWl-Cq14kmK8xKdg,"Well, it is what it is: a dingy, divey looking place and very unimaginative. Nothing against Big Dog's because it's not their fault but the smoking is a deal-breaker for me under any circumstances, even friends.

My friend had some fries and they were OK. I ate a few and that was about it. The server was very friendly and attentive so I have to give her that.

If you have to put up with smoking in just about every establishment in Las Vegas, you might as well go for a little class. This place is very short on any amount of that. I suppose it's OK to visit with friends just to slam a few. I've never done the restaurant side so I can't comment on that. It's pretty standard, as sports bars go.",1Lbq92b6B9z1FYk5mS2R9Q,3,2011-06-05,2,review,1
0,nTUabhEoWmMzdQqgWvNItg,8fB1e214r7ItEl16Hcq60A,"I had lunch here with my son the other day.  I had a great beer and and great patty melt with garlic fries.  UMMM, just thinking about it makes me hungry.  He goes here with the guys from work often.  Next time I will try the black and blue burger.  Great service, knowledgeable staff.",1Lbq92b6B9z1FYk5mS2R9Q,5,2013-06-17,0,review,0
3,UYcmGbelzRa0Q6JqzLoguw,mLjXr-_-jz7Zmz_KvgEaEQ,"On the look out for a new place to try for Sunday football specials, we decided to finally try Big Dog's. 

We sat at the bar to be able to view a few of the games and were greeted warmly by the bartender. She was very friendly and helpful, guiding us through all the specials and giving her recommendations. We decided to start with a couple of pints of Leglifter beer and some hot wings. The beer was their own brew and a pretty good deal. The wings had a nice flavor and we enjoyed them quite a bit. We decided to order some more and went with the honey hot flavor, which were our personal flavor. Spicy, sweet and delicious.We also upped the ante with some Patron margaritas they had on special. Very strong, but still pretty good. 

Overall, the food isn't amazing but it was pretty good and the service and the deals were pretty good. Not the best place to view football, unless there are only one or two games you want to see at a time. They only have a few TVs scattered around and it's not easy to see all the games simultaneously. I'll definitely be back to try them again some time soon, though.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-11-12,6,review,6
0,a8VG32wM3BTKNOlkgS38Sg,qcYfBS-A2d7fKqYMwgFFLA,"I eat dinner here once on my most recent trip, and had breakfast twice.  Each time the food was great, the beer was excellent.  The service at dinner could have been better, the waitress tired to charge me for a 22 ounce beer when I only had a pint.  I had the Walleye for dinner which was very good, and different omelets the two times I went there for breakfast.  I had 5 of their beers and all were very good.  The service at breakfast was great.",1Lbq92b6B9z1FYk5mS2R9Q,4,2012-02-17,0,review,0
1,m-BZLIIh5PCAKnzH0qj_0Q,wZvl8ThLdbdjpN7COXx_vw,"I like Big Dog's, even though I'm not a beer drinker.  This visit was our Friday Night group's choice for dinner.  The food was mostly great, the service very lacking (e.g.,hree requests to the waitress for water???).

I ordered a Tuscan chicken sandwich on foccacia, which came with roasted peppers, mozzarella, and yum, sauteed spinach and garlic.  It would have been outstanding if they'd only heated the foccacia to crisp it up.  Instead of the fries or cole slaw, I sprang for the extra two bucks to change it up for a salad.  I expected a tiny side salad, but this was really big, with lots of chopped tomatoes, cuke, cheese, and romaine.  It was missing olives, but that was great:  I hate olives!  By the time I got halfway through the salad, I felt like I'd already eaten dinner.

My husband ordered the walleye special.  I thought it was pretty high-priced at $20, but it came with the aforementioned salad, plus two sides. But when they brought out the plate, I saw the reason for the high price: the piece of fish was absolutely monstrous.  It could have fed a small third-world nation, but my husband lives to eat, so he managed to devour half of it before throwing in the towel.  It became my dinner on Saturday night, and I thought it was fabulous!  I also appreciated the fact that it wasn't over-salted.  Next time we go we'll both order it, and we'll be able to eat for a week!

One of the other couples ordered the same as us.  The guy from the third couple had the burger with bratwurst and, I think, bacon, plus some kind of cheese.  He liked it a lot.  His wife wasn't feeling very well, so she just ordered some tuna salad on a plate.

The waitress was friendly when she took our order, but then disappeared.  Luckily, the bus person was pretty efficient, and saved the day.  Make that evening.",1Lbq92b6B9z1FYk5mS2R9Q,4,2011-04-25,1,review,1
0,U0pUOShL5PhtCMjqSDHDWw,xc73yziJhRS0bWyYyFXeFA,Went there for breakfast today and found out they are closing at 4pm today. They had great food and microbrews. I have been going here since they opened. I'll miss this place. I've never had a bad meal here.,1Lbq92b6B9z1FYk5mS2R9Q,5,2013-12-29,3,review,2
